시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명,시도명
유치원,상원리나유치원,전라북도 전주시 완산구 원서곡길 39,전라북도 전주시 완산구 효자동3가 745-4,35.833418,127.0953284,전라북도 전주시,전주완산경찰서,N,,,2020-10-22,6450000,전라북도,전라북도
유치원,상아유치원,전라북도 전주시 완산구 중앙반길 31-9,전라북도 전주시 완산구 삼천동3가 257,35.79389116,127.0856659,전라북도 전주시,전주완산경찰서,N,,,2020-10-22,6450000,전라북도,전라북도
초등학교,우림초등학교,전라북도 전주시 완산구 소태정로 21,전라북도 전주시 완산구 효자동2가 1157-6,35.80662537,127.0982719,전라북도 전주시,전주완산경찰서,Y,5,,2020-10-22,6450000,전라북도,전라북도
초등학교,우전초등학교,전라북도 전주시 완산구 쑥고개로 375-28,전라북도 전주시 완산구 효자동2가 188,35.80502866,127.1063759,전라북도 전주시,전주완산경찰서,Y,2,,2020-10-22,6450000,전라북도,전라북도
초등학교,문정초등학교,전라북도 전주시 완산구 구이로 1979,전라북도 전주시 완산구 평화동3가 226,35.77555057,127.1280755,전라북도 전주시,전주완산경찰서,Y,3,,2020-10-22,6450000,전라북도,전라북도
초등학교,대성초등학교,전라북도 전주시 완산구 고덕산1길 20,전라북도 전주시 완산구 대성동 45,35.7975438,127.1777827,전라북도 전주시,전주완산경찰서,Y,3,,2020-10-22,6450000,전라북도,전라북도
초등학교,완산초등학교,전라북도 전주시 완산구 매곡로 22,전라북도 전주시 완산구 동완산동 167,35.8105643759,127.1432812956,전라북도 전주시,전주완산경찰서,Y,7,,2020-10-22,6450000,전라북도,전라북도
초등학교,효문초등학교,전라북도 전주시 완산구 거마평로 105,전라북도 전주시 완산구 효자동1가 651-1,35.8015368,127.1164964,전라북도 전주시,전주완산경찰서,Y,3,,2020-10-22,6450000,전라북도,전라북도
초등학교,평화초등학교,전라북도 전주시 완산구 꽃밭정로 65,전라북도 전주시 완산구 평화동1가 389,35.79941421,127.1394689,전라북도 전주시,전주완산경찰서,Y,2,,2020-10-22,6450000,전라북도,전라북도
초등학교,화산초등학교,전라북도 전주시 완산구 따박골7길 20,전라북도 전주시 완산구 중화산동 2가 46-25,35.80935314,127.1299886,전라북도 전주시,전주완산경찰서,Y,6,,2020-10-22,6450000,전라북도,전라북도
초등학교,서신초등학교,전라북도 전주시 완산구 전룡로 119,전라북도 전주시 완산구 서신동 31-1,35.8296352,127.1248128,전라북도 전주시,전주완산경찰서,Y,7,,2020-10-22,6450000,전라북도,전라북도
초등학교,전주초등학교,전라북도 전주시 완산구 대동로 33,전라북도 전주시 완산구 태평동 64-1,35.8225941,127.1396511,전라북도 전주시,전주완산경찰서,Y,5,,2020-10-22,6450000,전라북도,전라북도
초등학교,성화초교,충청북도 청주시 서원구 신화로 22 (성화동),충청북도 청주시 서원구 성화동629,36.61601482,127.4555591,청주시,흥덕,Y,5,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
초등학교,옥구초등학교,전라북도 군산시 옥구읍 옥구로 50,전라북도 군산시 옥구읍 선제리 468,35.9224509,126.6801779235,전라북도 군산시청,군산경찰서,Y,4,,2021-01-19,4670000,전라북도 군산시,전라북도
유치원,한림유치원,경기도 안양시 만안구 석천로 197번길 47,경기도 안양시 만안구 석수동 277-8,37.4152263,126.9087682,경기도 안양시청,만안경찰서,Y,11,7,2020-08-11,3830000,경기도 안양시,경기도
유치원,해관유치원,경기도 안양시 만안구 예술공원로 70,경기도 안양시 만안구 안양동 45-3,37.4141016,126.9171766,경기도 안양시청,만안경찰서,Y,24,4~8,2020-08-11,3830000,경기도 안양시,경기도
어린이집,원광어린이집(시립),경기도 안양시 만안구 안양로 532번길 13-8,경기도 안양시 만안구 석수동 266-19,37.4172999944,126.907784,경기도 안양시청,만안경찰서,Y,9,4~5,2020-08-11,3830000,경기도 안양시,경기도
어린이집,꿈이있는사과나무,경기도 안양시 만안구 수리산로 18번길 53-6,경기도 안양시 만안구 안양동 522-3,37.3854155,126.9304296,경기도 안양시청,만안경찰서,Y,5,4,2020-08-11,3830000,경기도 안양시,경기도
어린이집,노총샛별어린이집,경기도 안양시 만안구 안양로 3,경기도 안양시 만안구 안양동 377,37.37700229,126.9400747,경기도 안양시청,만안경찰서,Y,4,5,2020-08-11,3830000,경기도 안양시,경기도
어린이집,동아어린이집,경기도 안양시 동안구 일동로 126번길 9,경기도 안양시 동안구 관양동 1427,37.4077413,126.9619808,경기도 안양시청,동안경찰서,Y,17,6,2020-08-11,3830000,경기도 안양시,경기도
어린이집,또래또어린이집,경기도 안양시 만안구 양화로 105번길 69,경기도 안양시 만안구 박달동 94-99,37.4012525,126.9086422,경기도 안양시청,만안경찰서,Y,5,4,2020-08-11,3830000,경기도 안양시,경기도
어린이집,반딧불이어린이집,경기도 안양시 만안구 장내로 89번길 35,경기도 안양시 만안구 안양동 711-294,37.3966378,126.9171603,경기도 안양시청,만안경찰서,Y,2,4,2020-08-11,3830000,경기도 안양시,경기도
어린이집,분홍어린이집,경기도 안양시 동안구 관악대로 388번길 11,경기도 안양시 동안구 관양동 1465-22,37.40383794,126.9663379,경기도 안양시청,동안경찰서,Y,5,7,2020-08-11,3830000,경기도 안양시,경기도
어린이집,새동산어린이집,경기도 안양시 만안구 안양로 372번길 40,경기도 안양시 만안구 안양동 688-26,37.40341079,126.9182131,경기도 안양시청,만안경찰서,Y,5,5,2020-08-11,3830000,경기도 안양시,경기도
어린이집,새봄어린이집,경기도 안양시 만안구 문예로 18번길 26,경기도 안양시 만안구 안양동 564-1,37.383521,126.9306835,경기도 안양시청,만안경찰서,Y,11,6~10,2020-08-11,3830000,경기도 안양시,경기도
어린이집,안양삼성어린이집,경기도 안양시 만안구 양화로 6번길 33,경기도 안양시 만안구 안양동 714-116,37.3955561,126.9171792,경기도 안양시청,만안경찰서,Y,5,6~8,2020-08-11,3830000,경기도 안양시,경기도
어린이집,움트리어린이집,경기도 안양시 만안구 창박로 55번길 12,경기도 안양시 만안구 안양동 1088-5,37.3835814651,126.9009125259,경기도 안양시청,만안경찰서,Y,4,6,2020-08-11,3830000,경기도 안양시,경기도
어린이집,제니스키즈어린이집,경기도 안양시 동안구 평의길 55,경기도 안양시 동안구 평촌동 45-4,37.39193645,126.9783406,경기도 안양시청,동안경찰서,Y,5,5,2020-08-11,3830000,경기도 안양시,경기도
어린이집,청명어린이집,경기도 안양시 만안구 안양로 209,경기도 안양시 만안구 안양동 458-9,37.39203463,126.9266534,경기도 안양시청,만안경찰서,Y,5,22,2020-08-11,3830000,경기도 안양시,경기도
어린이집,해와달어린이집,경기도 안양시 동안구 동안로 153,경기도 안양시 동안구 비산동 1106,37.39189152,126.9493048,경기도 안양시청,동안경찰서,Y,5,16,2020-08-11,3830000,경기도 안양시,경기도
초등학교,안양호원초등학교,경기도 안양시 동안구 경수대로 623번길 72,경기도 안양시 동안구 호계동 338,37.3750584,126.9531909,경기도 안양시청,동안경찰서,Y,10,9,2020-08-11,3830000,경기도 안양시,경기도
초등학교,희성초등학교,경기도 안양시 동안구 학의로 86,경기도 안양시 동안구 비산동 1101-1,37.39836421,126.9487087,경기도 안양시청,동안경찰서,Y,5,16,2020-08-11,3830000,경기도 안양시,경기도
유치원,동은유치원,경기도 안양시 동안구 관악대로 430,경기도 안양시 동안구 관양동 1476-9,37.40451305,126.9706618,경기도 안양시청,동안경찰서,Y,9,5,2020-08-11,3830000,경기도 안양시,경기도
유치원,만안유치원,경기도 안양시 만안구 양화로 148번길 30,경기도 안양시 만안구 박달동 52-13,37.40611174,126.9103378,경기도 안양시청,만안경찰서,Y,11,5~7,2020-08-11,3830000,경기도 안양시,경기도
유치원,백산유치원,경기도 안양시 만안구 명학로 33번길 6,경기도 안양시 만안구 안양동 349-40,37.3792888,126.9360624,경기도 안양시청,만안경찰서,Y,5,7,2020-08-11,3830000,경기도 안양시,경기도
유치원,삼호유치원,경기도 안양시 동안구 운곡로 37,경기도 안양시 동안구 비산동 320-3,37.4041374,126.9446929,경기도 안양시청,동안경찰서,Y,11,5,2020-08-11,3830000,경기도 안양시,경기도
유치원,새싹유치원,경기도 안양시 만안구 현충로 24번길 10,경기도 안양시 만안구 안양동 397-13,37.3926663,126.9281957,경기도 안양시청,만안경찰서,Y,4,4~8,2020-08-11,3830000,경기도 안양시,경기도
유치원,예그랑유치원,경기도 안양시 동안구 경수대로 653,경기도 안양시 동안구 호계동 933-10,37.3805403,126.9533965,경기도 안양시청,동안경찰서,Y,10,6,2020-08-11,3830000,경기도 안양시,경기도
유치원,예나유치원,경기도 안양시 만안구 태평로 134번길 39,경기도 안양시 만안구 안양동 90-1,37.40152744,126.9260956,경기도 안양시청,만안경찰서,Y,5,6,2020-08-11,3830000,경기도 안양시,경기도
유치원,장미유치원,경기도 안양시 만안구 문예로 13,경기도 안양시 만안구 안양동 543-13,37.38446053,126.9294602,경기도 안양시청,만안경찰서,Y,5,9,2020-08-11,3830000,경기도 안양시,경기도
유치원,제나유치원,경기도 안양시 동안구 경수대로 623번길 105,경기도 안양시 동안구 호계동 945-8,37.3745009,126.9546064,경기도 안양시청,동안경찰서,Y,8,9,2020-08-11,3830000,경기도 안양시,경기도
유치원,천사유치원,경기도 안양시 동안구 흥안대로 414번길 34,경기도 안양시 동안구 평촌동 108-10,37.39050156,126.9759605,경기도 안양시청,동안경찰서,Y,5,6~17,2020-08-11,3830000,경기도 안양시,경기도
초등학교,무풍초등학교,전라북도 무주군 무풍면 대덕산로 926,전라북도 무주군 무풍면 현내리 626,35.96756807,127.8483617,전라북도 무주군청,무주경찰서,Y,,6,2021-03-02,4740000,전라북도 무주군,전라북도
유치원,무주반디유치원,전라북도 무주군 무주읍 무설로 127,전라북도 무주군 무주읍 오산리 302-2,36.0127094780,127.6881606582,전라북도 무주군청,무주경찰서,Y,,6,2021-03-02,4740000,전라북도 무주군,전라북도
초등학교,신천초등학교,경기도 동두천시 생연로9번길 20,경기도 동두천시 지행동 685,37.89425988,127.0477589,동두천시청 교통행정과,동두천경찰서,Y,4,8,2021-02-24,3920000,경기도 동두천시,경기도
초등학교,지행초등학교,경기도 동두천시 행선로 40,경기도 동두천시 지행동 322-10,37.89193258,127.0616545,동두천시청 교통행정과,동두천경찰서,Y,4,16,2021-02-24,3920000,경기도 동두천시,경기도
초등학교,소요초등학교,경기도 동두천시 봉동로 64,경기도 동두천시 상봉암동 237-2,37.94849024,127.0540288,동두천시청 교통행정과,동두천경찰서,Y,3,16,2021-02-24,3920000,경기도 동두천시,경기도
초등학교,송내초등학교,경기도 동두천시 중앙로 52,경기도 동두천시 송내동 665-4,37.88614212,127.0525327,동두천시청 교통행정과,동두천경찰서,Y,3,15,2021-02-24,3920000,경기도 동두천시,경기도
초등학교,이담초등학교,경기도 동두천시 이담로 21,경기도 동두천시 지행동 717-7,37.88966377,127.0508254,동두천시청 교통행정과,동두천경찰서,Y,4,15,2021-02-24,3920000,경기도 동두천시,경기도
초등학교,동보초등학교,경기도 동두천시 강변로640번길 31,경기도 동두천시 동두천동 213,37.92457673,127.0517548,동두천시청 교통행정과,동두천경찰서,Y,5,8,2021-02-24,3920000,경기도 동두천시,경기도
초등학교,보산초등학교,경기도 동두천시 중앙로 427,경기도 동두천시 생연동 160-14,37.91494153,127.0638435,동두천시청 교통행정과,동두천경찰서,Y,1,16,2021-02-24,3920000,경기도 동두천시,경기도
초등학교,동두천초등학교,경기도 동두천시 평화로2460번길 4,경기도 동두천시 생연동 469-2,37.90840277,127.0598852,동두천시청 교통행정과,동두천경찰서,Y,4,15,2021-02-24,3920000,경기도 동두천시,경기도
초등학교,탑동초등학교,경기도 동두천시 탑신로 61,경기도 동두천시 탑동동 395-1,37.89155688,127.1039362,동두천시청 교통행정과,동두천경찰서,Y,1,7,2021-02-24,3920000,경기도 동두천시,경기도
초등학교,사동초등학교,경기도 동두천시 생연로 51,경기도 동두천시 생연동 783,37.89747767,127.0486842,동두천시청 교통행정과,동두천경찰서,Y,3,8,2021-02-24,3920000,경기도 동두천시,경기도
유치원,경포대초병설유치원,강원도 강릉시 경포로475번길 23-11 (안현동),강원도 강릉시 안현동 106-6,37.80487105,128.9001388,강원도 강릉시,강릉경찰서,Y,1,,2021-04-02,4200000,강원도 강릉시,강원도
어린이집,명지어린이집,강원도 강릉시 주문진읍 주영안길 42,강원도 강릉시 주문진읍 주문리 430,37.89605549,128.8266287,강원도 강릉시,강릉경찰서,N,,,2021-04-02,4200000,강원도 강릉시,강원도
어린이집,영광어린이집,강원도 강릉시 주문진읍 매맥이길 25-8,강원도 강릉시 주문진읍 교항리 483-3,37.877604,128.8238009,강원도 강릉시,강릉경찰서,N,,,2021-04-02,4200000,강원도 강릉시,강원도
어린이집,예원숲어린이집,강원도 강릉시 산양길 50 (포남동),강원도 강릉시 포남동 55-10,37.779515,128.9117337,강원도 강릉시,강릉경찰서,N,,,2021-04-02,4200000,강원도 강릉시,강원도
어린이집,석현어린이집,강원도 강릉시 강릉대로 523 (포남동),강원도 강릉시 포남동 1219-1,37.7788547,128.9176046,강원도 강릉시,강릉경찰서,N,,,2021-04-02,4200000,강원도 강릉시,강원도
어린이집,상아어린이집,강원도 강릉시 구정면 자조왈길 38,강원도 강릉시 구정면 여찬리 541-2,37.727373,128.8803317,강원도 강릉시,강릉경찰서,N,,,2021-04-02,4200000,강원도 강릉시,강원도
어린이집,강릉삼성어린이집,강원도 강릉시 용지로104번길 1(포남동),강원도 강릉시 포남동 916,37.75974095,128.905277,강원도 강릉시,강릉경찰서,N,,,2021-04-02,4200000,강원도 강릉시,강원도
어린이집,하나어린이집,충청북도 청주시 흥덕구 덕암로114번길 22 (봉명동),충청북도 청주시 흥덕구 봉명동2700-1,36.65009019,127.4616333,청주시,흥덕,Y,2,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
어린이집,미예뜰 어린이집,경기도 안산시 상록구 정재초교길 11,경기도 안산시 상록구 부곡동 225-5,37.338318,126.864534,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,5~8,2020-05-01,3930000,경기도 안산시,경기도
어린이집,시낭 어린이집,경기도 안산시 상록구 고목로3길 44,경기도 안산시 상록구 본오동 958,37.286814,126.860526,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,8~12,2020-05-01,3930000,경기도 안산시,경기도
초등학교,본오 초등학교,경기도 안산시 상록구 샘골로 29,경기도 안산시 상록구 본오동 949-6,37.286706,126.863565,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,3~6,2020-05-01,3930000,경기도 안산시,경기도
유치원,본오 초등학교 병설유치원,경기도 안산시 상록구 오목로4안길 14,경기도 안산시 상록구 본오동 925-1,37.289628,126.862431,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,3~6,2020-05-01,3930000,경기도 안산시,경기도
초등학교,각골 초등학교,경기도 안산시 상록구 오목로7길 4-1,경기도 안산시 상록구 본오동 923-5,37.289851,126.863579,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,3~6,2020-05-01,3930000,경기도 안산시,경기도
유치원,각골 초등학교 병설유치원,경기도 안산시 상록구 충장로2길 16,경기도 안산시 상록구 본오동 900,37.291124,126.859915,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,8~12,2020-05-01,3930000,경기도 안산시,경기도
어린이집,안데르센 어린이집,경기도 안산시 상록구 본원로 18,경기도 안산시 상록구 본오동 898-2,37.291821,126.860287,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,3~6,2020-05-01,3930000,경기도 안산시,경기도
어린이집,아이와 숲 어린이집,경기도 안산시 상록구 반석로 9,경기도 안산시 상록구 본오동 879-16,37.298147,126.861557,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,3~6,2020-05-01,3930000,경기도 안산시,경기도
어린이집,신에덴 어린이집,경기도 안산시 상록구 본오로 145,경기도 안산시 상록구 본오동 872-20,37.297430,126.865156,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,3~6,2020-05-01,3930000,경기도 안산시,경기도
초등학교,성포 초등학교,경기도 안산시 상록구 본오로 157,경기도 안산시 상록구 본오동 872-1,37.299121,126.865927,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2020-05-01,3930000,경기도 안산시,경기도
초등학교,경일 초등학교,경기도 안산시 상록구 반석로 44,경기도 안산시 상록구 본오동 871,37.295015,126.864576,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,3~6,2020-05-01,3930000,경기도 안산시,경기도
초등학교,경수 초등학교,경기도 안산시 상록구 샘골로7길 42,경기도 안산시 상록구 본오동 863-12,37.292353,126.865505,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,3~6,2020-05-01,3930000,경기도 안산시,경기도
유치원,경수 초등학교 병설유치원,경기도 안산시 상록구 본오로7길 40,경기도 안산시 상록구 본오동 852-1,37.290766,126.868182,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,3~6,2020-05-01,3930000,경기도 안산시,경기도
초등학교,삼일 초등학교,경기도 안산시 상록구 본원로5안길 5,경기도 안산시 상록구 본오동 837-1,37.291955,126.870620,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2020-05-01,3930000,경기도 안산시,경기도
어린이집,꿈이 있는 성모어린이집,경기도 안산시 상록구 각골서로 49,경기도 안산시 상록구 본오동 821,37.294778,126.868754,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,8~12,2020-05-01,3930000,경기도 안산시,경기도
어린이집,리틀키디 어린이집,경기도 안산시 상록구 각골서로 49,경기도 안산시 상록구 본오동 821,37.294778,126.868754,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,3~6,2020-05-01,3930000,경기도 안산시,경기도
유치원,다샘 유치원,경기도 안산시 상록구 각골로2안길 38,경기도 안산시 상록구 본오동 767-8,37.295335,126.874392,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,5~8,2020-05-01,3930000,경기도 안산시,경기도
유치원,파란마음 유치원,경기도 안산시 상록구 각골동로2길 5,경기도 안산시 상록구 본오동 741-10,37.295320,126.876395,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2020-05-01,3930000,경기도 안산시,경기도
어린이집,상록이레 어린이집,경기도 안산시 상록구 석호로 384,경기도 안산시 상록구 본오동 728-6,37.292624,126.873021,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,8~12,2020-05-01,3930000,경기도 안산시,경기도
어린이집,용신 어린이집,경기도 안산시 상록구 석호로 384,경기도 안산시 상록구 본오동 728-6,37.292624,126.873021,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2020-05-01,3930000,경기도 안산시,경기도
유치원,데레사 유치원,경기도 안산시 상록구 이호로 113,경기도 안산시 상록구 본오동 723-2,37.288230,126.869834,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,8~12,2020-05-01,3930000,경기도 안산시,경기도
어린이집,큰소리 어린이집,경기도 안산시 상록구 본오로3안길 25-1,경기도 안산시 상록구 본오동 722-5,37.289827,126.866761,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2020-05-01,3930000,경기도 안산시,경기도
어린이집,홍익예뜰 어린이집,경기도 안산시 상록구 이호로 98,경기도 안산시 상록구 본오동 714,37.286655,126.867827,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,3~6,2020-05-01,3930000,경기도 안산시,경기도
어린이집,좋은열매 어린이집,경기도 안산시 상록구 각골로5안길 10-9,경기도 안산시 상록구 본오동 1138-1,37.300047,126.875168,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2020-05-01,3930000,경기도 안산시,경기도
유치원,바다 유치원,경기도 안산시 상록구 건건로 39,경기도 안산시 상록구 건건동 629,37.305203,126.900608,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,8~12,2020-05-01,3930000,경기도 안산시,경기도
유치원,해밀 유치원,경기도 안산시 상록구 건건로 39,경기도 안산시 상록구 건건동 629,37.305203,126.900608,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,3~6,2020-05-01,3930000,경기도 안산시,경기도
어린이집,시립 성안 어린이집,경기도 안산시 상록구 건건5길 7,경기도 안산시 상록구 건건동 619,37.307438,126.904702,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,8~12,2020-05-01,3930000,경기도 안산시,경기도
초등학교,시곡 초등학교,경기도 안산시 상록구 석호로 113,경기도 안산시 상록구 사동 1193,37.301237,126.848314,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,3~6,2020-05-01,3930000,경기도 안산시,경기도
유치원,자연 유치원,경기도 안산시 상록구 충장로 670,경기도 안산시 상록구 부곡동 719-3,37.336366,126.856138,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,8~12,2020-05-01,3930000,경기도 안산시,경기도
초등학교,본원 초등학교,경기도 안산시 상록구 충장로 670,경기도 안산시 상록구 부곡동 719-3,37.336366,126.856138,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,3~6,2020-05-01,3930000,경기도 안산시,경기도
어린이집,해냄 어린이집,경기도 안산시 상록구 녹지로 50-1,경기도 안산시 상록구 부곡동 713-5,37.337012,126.857100,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2020-05-01,3930000,경기도 안산시,경기도
어린이집,꿈을주는 어린이집,경기도 안산시 상록구 부곡로 73,경기도 안산시 상록구 부곡동 680,37.329165,126.860430,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,8~12,2020-05-01,3930000,경기도 안산시,경기도
어린이집,지니 어린이집,경기도 안산시 상록구 부곡로 101,경기도 안산시 상록구 부곡동 670-6,37.331216,126.862162,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2020-05-01,3930000,경기도 안산시,경기도
초등학교,호동 초등학교,경기도 안산시 상록구 정재로4길 12,경기도 안산시 상록구 부곡동 639-6,37.334003,126.866022,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2020-05-01,3930000,경기도 안산시,경기도
유치원,호동 초등학교 병설유치원,경기도 안산시 상록구 정재로6길 21,경기도 안산시 상록구 부곡동 638-5,37.334003,126.866667,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,3~6,2020-05-01,3930000,경기도 안산시,경기도
어린이집,푸른숲속어린이집,경기도 안산시 상록구 부곡로3길 12,경기도 안산시 상록구 부곡동 614,37.326515,126.861337,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,5~8,2020-05-01,3930000,경기도 안산시,경기도
초등학교,시랑 초등학교,경기도 안산시 상록구 부곡로4길 19,경기도 안산시 상록구 부곡동 541-7,37.331810,126.865058,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,3~6,2020-05-01,3930000,경기도 안산시,경기도
유치원,시랑 초등학교 병설유치원,경기도 안산시 상록구 태마당로 50,경기도 안산시 상록구 부곡동 540-1,37.332015,126.864411,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,3~6,2020-05-01,3930000,경기도 안산시,경기도
유치원,진천유치원,충청북도 진천군 진천읍 이상설길 85,충청북도 진천군 진천읍 삼덕리 607-2,36.86015421,127.4779023,충청북도 진천군,진천경찰서,Y,1,7,2021-03-03,4450000,충청북도 진천군,충청북도
어린이집,조원어린이집,충청북도 진천군 진천읍 문화로 121-36,충청북도 진천군 진천읍 교성리349-1,36.84979121,127.4333382,충청북도 진천군,진천경찰서,Y,2,7,2021-03-03,4450000,충청북도 진천군,충청북도
어린이집,진천어린이집,충청북도 진천군 진천읍 남산길 27,충청북도 진천군 진천읍 읍내리 435-7,36.85396006,127.4381519,충청북도 진천군,진천경찰서,Y,2,7,2021-03-03,4450000,충청북도 진천군,충청북도
어린이집,제일어린이집,충청북도 진천군 진천읍 문화4길 29,충청북도 진천군 진천읍 교성리 242-1,36.85296649,127.4387921,충청북도 진천군,진천경찰서,Y,2,7,2021-03-03,4450000,충청북도 진천군,충청북도
유치원,한천초교 병설유치원,충청북도 진천군 덕산읍 초금로 687-2,충청북도 진천군 덕산읍 용몽리 518-3,36.90696221,127.5078976,충청북도 진천군,진천경찰서,Y,9,9.8,2021-03-03,4450000,충청북도 진천군,충청북도
어린이집,만승어린이집,충청북도 진천군 광혜원면 화랑2길 17,충청북도 진천군 광혜원면 광혜원리529-20,36.99336921,127.4379651,충청북도 진천군,진천경찰서,Y,1,4.5,2021-03-03,4450000,충청북도 진천군,충청북도
어린이집,동산어린이집,충청북도 진천군 진천읍 중앙동2길 7,충청북도 진천군 진천읍 읍내리 474-1,36.85532503,127.4440331,충청북도 진천군,진천경찰서,Y,1,3.5,2021-03-03,4450000,충청북도 진천군,충청북도
초등학교,만승초등학교,충청북도 진천군 광혜원면 중리길11,충청북도 진천군 광혜원면 광혜원리79,36.9923095,127.4420986,충청북도 진천군,진천경찰서,Y,18,6.5,2021-03-03,4450000,충청북도 진천군,충청북도
어린이집,영광어린이집,충청북도 청주시 청원구 율봉로159번길 48-11 (율량동),충청북도 청주시 청원구 율량동793,36.6707362,127.4862322,청주시,청원,Y,4,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
어린이집,행복어린이집(구예광어린이집),충청북도 청주시 상당구 수영로196번길 4 (금천동),충청북도 청주시 상당구 금천동134-3,36.62199693,127.5033835,청주시,상당,Y,3,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
어린이집,은물어린이집,충청북도 청주시 상당구 상당로158번길 16 (수동),충청북도 청주시 상당구 수동380-6,36.6424110893,127.4908574,청주시,상당,Y,5,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
특수학교,청주혜원학교,충청북도 청주시 상당구 중고개로248번길 25 (금천동),충청북도 청주시 상당구 금천동 7-1,36.62652262,127.511373,청주시,상당,Y,6,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
어린이집,경희어린이집,충청북도 청주시 흥덕구 가로수로 1077 (비하동),충청북도 청주시 흥덕구 비하동208-1,36.62679134,127.4164345,청주시,흥덕,Y,2,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
초등학교,산남초교,충청북도 청주시 서원구 산남로 102 (산남동),충청북도 청주시 서원구 산남동673,36.6116344874,127.4623250039,청주시,상당,Y,4,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
유치원,산남초교 병설유치원,충청북도 청주시 서원구 산남로 112 (산남동),충청북도 청주시 서원구 산남동675,36.61109746,127.4613829,청주시,상당,Y,,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
어린이집,아이림어린이집,충청북도 청주시 청원구 내수읍 마산길 72,충청북도 청주시 청원구 내수읍 마산리 123,36.72198879,127.5356508,청주시,청원,N,,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
초등학교,샛별초교,충청북도 청주시 서원구 원흥로 24 (산남동),충청북도 청주시 서원구 산남동1095,36.60887644,127.4716707,청주시,상당,Y,8,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
유치원,샛별초교 병설유치원,충청북도 청주시 서원구 원흥로 24 (산남동),충청북도 청주시 서원구 산남동1095,36.60887644,127.4716707,청주시,상당,Y,,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
어린이집,아이자람터어린이집,충청북도 청주시 서원구 모충로124번길 27-9 (모충동),충청북도 청주시 서원구 모충동 403-1,36.62753327,127.4771508,청주시,상당,Y,2,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
어린이집,청주DNS(구청주어린이집),충청북도 청주시 서원구 사운로 35 (사직동),충청북도 청주시 서원구 사직2동 9-23,36.63218436,127.4795319,청주시,청원,N,,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
